ptnum,in1_ptnum,name,parent_idx,child_indices,depth,child_count,is_leaf,P_x,P_y,P_z,pos_root_x,pos_root_y,pos_root_z,vec_parent_x,vec_parent_y,vec_parent_z,bone_len,scale_x,scale_y,scale_z,orient_0,orient_1,orient_2,orient_3,rotate_x,rotate_y,rotate_z,translate_x,translate_y,translate_z,localtransform_0,localtransform_1,localtransform_2,localtransform_3,localtransform_4,localtransform_5,localtransform_6,localtransform_7,localtransform_8,localtransform_9,localtransform_10,localtransform_11,localtransform_12,localtransform_13,localtransform_14,localtransform_15,localtransform_clean_0,localtransform_clean_1,localtransform_clean_2,localtransform_clean_3,localtransform_clean_4,localtransform_clean_5,localtransform_clean_6,localtransform_clean_7,localtransform_clean_8,localtransform_clean_9,localtransform_clean_10,localtransform_clean_11,localtransform_clean_12,localtransform_clean_13,localtransform_clean_14,localtransform_clean_15,transform_0,transform_1,transform_2,transform_3,transform_4,transform_5,transform_6,transform_7,transform_8
0,0,Head,2,,5,0,1,-7.629394360719743e-08,1.5224446058273315,-0.028950318694114685,0.0,0.5205248594284058,-0.0397534491494298,0.0,0.06636369228363037,0.023084349930286407,0.0702639798561133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.9103830456733704e-09,0.0,0.0,0.0,1.0,0.0,0.0,6.636369228363037,2.3084349632263184,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.9103830456733704e-09,0.0,-0.0,2.9103830456733704e-09,1.0,0.0,0.0,6.636369228363037,2.3084349632263184,1.0,0.009999999776482582,-0.0,0.0,0.0,0.009999999776482582,0.0,0.0,5.551114999048691e-19,0.009999999776482582
1,16,Spine2,27,2|3|5,3,3,0,-7.629393650177008e-08,1.3198325634002686,-0.03318333998322487,7.105427357601002e-15,0.3179128170013428,-0.04398647043853998,7.105427357601002e-15,0.12110960483551025,-0.016756771132349968,0.12226334594716197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-15,0.9999998807907104,-1.2764203027870735e-08,0.0,6.938893903907228e-16,-2.7755575615628914e-17,1.0,0.0,7.105427357601002e-13,12.226333618164062,-1.8748539787338814e-06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.2764204549482492e-08,0.0,-0.0,1.2764204549482492e-08,1.0,0.0,7.105427357601002e-13,12.226333618164062,-1.8748539787338814e-06,1.0,0.009999999776482582,-0.0,0.0,5.551115123125783e-17,0.009905634447932243,-0.0013705459423363209,6.938893903907228e-18,0.001370545825920999,0.009905635379254818
2,1,Neck,1,0,4,1,0,-7.629394360719743e-08,1.4560809135437012,-0.05203466862440109,0.0,0.4541611671447754,-0.0628377990797162,-7.105427357601002e-15,0.13624835014343262,-0.018851328641176224,0.13754630314314176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.593833112238185e-15,0.9905635118484497,0.13705459237098694,0.0,7.346429909844344e-17,-0.13705457746982574,0.9905634522438049,0.0,-7.868963185046762e-13,13.754631042480469,2.530617848606198e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.9905634958530727,0.13705459015786295,0.0,0.0,-0.13705459015786295,0.9905634958530727,0.0,-7.868963185046762e-13,13.754631042480469,2.530617848606198e-06,1.0,0.009999999776482582,-0.0,0.0,0.0,0.009999999776482582,2.9103830456733704e-11,0.0,5.551114999048691e-19,0.009999999776482582
3,3,LeftShoulder,1,4,4,1,0,0.06383045017719269,1.434172511100769,-0.05296698585152626,0.0638305264711363,0.43225276470184326,-0.06377011630684137,0.06383052647112919,0.11433994770050049,-0.01978364586830139,0.13243622009698505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06378193944692612,0.0013201807159930468,-0.997963011264801,0.0,0.9400140643119812,-0.3357240557670593,-0.0605224072933197,0.0,-0.3351200819015503,-0.9419595003128052,0.020172150805592537,0.0,6.383052825927734,11.59724235534668,-0.39261412620544434,1.0,-0.06378193783549323,0.0013201806826390497,-0.9979629860515442,0.0,0.9400140425807215,-0.3357240482787939,-0.06052241864257853,0.0,-0.33512007423757645,-0.9419594580077549,0.020172141996773647,0.0,6.383052825927734,11.59724235534668,-0.39261412620544434,1.0,-0.0006378193502314389,-0.0013546767877414823,-0.009887266904115677,0.0094001404941082,-0.003408508375287056,-0.00013938768825028092,-0.0033512006048113108,-0.009303059428930283,0.0014908167067915201
4,4,LeftArm,3,12,5,1,0,0.18957772850990295,1.388576626777649,-0.0548316054046154,0.18957780480384656,0.38665688037872314,-0.06563473585993052,0.12574727833271027,-0.04559588432312012,-0.0018646195530891418,0.1337715944487813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999731183052063,0.007333200424909592,2.688909894743574e-08,0.0,-0.007016610819846392,0.9568023681640625,-0.29065462946891785,0.0,-0.0021313969045877457,0.29064685106277466,0.9568281769752502,0.0,-3.5603077321866294e-06,13.377159118652344,-2.9125325454515405e-05,1.0,0.9999731117246279,0.007333200376651594,2.6889098770485162e-08,0.0,-0.007016603921275764,0.9568023116725051,-0.29065461229363293,0.0,-0.0021314542398990547,0.2906467969037093,0.9568280390709907,0.0,-3.5603077321866294e-06,13.377159118652344,-2.9125325454515405e-05,1.0,-0.0005688691744580865,-0.0013796358834952116,-0.009888023138046265,0.009972593747079372,-0.0005477863014675677,-0.0004973041359335184,-0.00047304248437285423,-0.009889214299619198,0.001407016534358263
5,2,RightShoulder,1,25,4,1,0,-0.06383068114519119,1.4341728687286377,-0.051102373749017715,-0.06383060485124759,0.4322531223297119,-0.06190550420433283,-0.06383060485125469,0.11434030532836914,-0.017919033765792847,0.13217088676921754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034582432359457016,-0.0011195678962394595,0.9994011521339417,0.0,-0.9400140643119812,-0.3395448327064514,-0.032907839864492416,0.0,0.339378297328949,-0.940589427947998,0.010689825750887394,0.0,-6.383060455322266,11.571722030639648,-0.207907572388649,1.0,-0.03458243476385585,-0.0011195679740792054,0.9994012216189028,0.0,-0.9400140364821474,-0.3395448224630904,-0.032907822095186355,0.0,0.33937835290770046,-0.9405892090100013,0.010689877061804506,0.0,-6.383060455322266,11.571722030639648,-0.207907572388649,1.0,-0.00034582431544549763,0.0013586350250989199,0.009901237674057484,-0.0094001404941082,-0.0034085086081176996,0.00013938873598817736,0.003393783001229167,-0.00930248387157917,0.0013950105058029294
6,19,Hips,-1,7|8|26,0,3,0,-7.629394360719743e-08,1.0019197463989258,0.010803130455315113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-0.0,-0.0,0.0,0.0,0.009999999776482582,-1.4551915228366852e-11,0.0,0.0,-0.0,0.009999999776482582,0.0,-7.629394360719743e-08,1.0019197463989258,0.010803130455315113,1.0,1.0,-0.0,-0.0,0.0,0.0,1.0,-1.4551915553627512e-09,0.0,0.0,1.4551915553627512e-09,1.0,0.0,-7.629394360719743e-08,1.0019197463989258,0.010803130455315113,1.0,0.009999999776482582,-0.0,-0.0,0.0,0.009999999776482582,-1.4551915228366852e-11,0.0,-0.0,0.009999999776482582
7,21,LeftUpLeg,6,9,1,1,0,0.08055955171585083,0.9514945149421692,0.003860806580632925,0.08055962800979444,-0.05042523145675659,-0.006942323874682188,0.08055962800979444,-0.05042523145675659,-0.006942323874682188,0.09529298763983063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9992168545722961,-0.03950938209891319,-0.0022269804030656815,0.0,0.0395720936357975,-0.997633159160614,-0.056232452392578125,0.0,-4.649233220632709e-10,-0.05627653747797012,0.9984152317047119,0.0,8.055962562561035,-5.042523384094238,-0.6942324042320251,1.0,-0.9992167180908393,-0.0395093767023889,-0.0022269800988859345,0.0,0.03957208975745538,-0.9976331795209481,-0.056232453540205896,0.0,-4.696187319228051e-11,-0.05627653393300132,0.998415220100579,0.0,8.055962562561035,-5.042523384094238,-0.6942324042320251,1.0,-0.00999216828495264,-0.0003950938116759062,-2.2269803594099358e-05,0.0003957209119107574,-0.009976331144571304,-0.000562324479687959,-4.649233255327179e-12,-0.0005627653445117176,0.009984152391552925
8,20,RightUpLeg,6,17,1,1,0,-0.08055968582630157,0.9514945149421692,0.008275285363197327,-0.08055960953235797,-0.05042523145675659,-0.0025278450921177864,-0.08055960953235797,-0.05042523145675659,-0.0025278450921177864,0.09507336459957225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9992173910140991,0.03947477787733078,0.002514366526156664,0.0,-0.03955477103590965,-0.9971965551376343,-0.06351695209741592,0.0,0.0,-0.06356669962406158,0.997977614402771,0.0,-8.055961608886719,-5.042523384094238,-0.25278452038764954,1.0,-0.9992174036879152,0.039474778378018695,0.0025143665580482414,0.0,-0.039554774265338995,-0.9971965786337986,-0.06351695359401631,0.0,6.274625480653939e-11,-0.06356670066200268,0.9979775922168531,0.0,-8.055961608886719,-5.042523384094238,-0.25278452038764954,1.0,-0.009992173872888088,0.0003947477671317756,2.5143664970528334e-05,-0.0003955477150157094,-0.009971965104341507,-0.0006351695046760142,0.0,-0.0006356669473461807,0.009979776106774807
9,23,LeftLeg,7,10,2,1,0,0.09796015173196793,0.5128158926963806,-0.02086568996310234,0.09796022802591153,-0.48910385370254517,-0.031668820418417454,0.017400600016117096,-0.4386786222457886,-0.024726496543735266,0.43971935837271425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962108731269836,-0.08696974068880081,2.487580419430202e-10,0.0,0.0869671106338501,0.9961811304092407,-0.007750012446194887,0.0,0.0006740164826624095,0.007720652502030134,0.9999699592590332,0.0,1.5678102727179066e-06,43.97193908691406,1.0447377007949399e-07,1.0,0.996210953057024,-0.08696974766673597,2.4875806190188724e-10,0.0,0.0869671358112984,0.9961810350568873,-0.007750011726961476,0.0,0.0006740163165000207,0.007720646590353181,0.9999699682081618,0.0,1.5678102727179066e-06,43.97193908691406,1.0447377007949399e-07,1.0,-0.009988722391426563,0.0004740421718452126,2.6719795641838573e-05,-0.0004747803322970867,-0.009968231432139874,-0.0006394910742528737,-3.6796668609895278e-06,-0.0006400385173037648,0.009979495778679848
10,24,LeftFoot,9,11,3,1,0,0.07777389883995056,0.08899635076522827,-0.048054955899715424,0.07777397513389417,-0.9129233956336975,-0.05885808635503054,-0.020186252892017365,-0.42381954193115234,-0.027189265936613083,0.42517025426377625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849672913551331,9.788045041148052e-09,0.17274045944213867,0.0,-0.15835843980312347,0.39947929978370667,0.9029610753059387,0.0,-0.06900622695684433,-0.9167421460151672,0.3934740722179413,0.0,5.752414153903374e-07,42.517024993896484,-8.123769248413737e-07,1.0,0.9849673744037695,9.788045866438192e-09,0.17274047400694678,0.0,-0.15835848578140235,0.39947933774818384,0.9029611556945814,0.0,-0.06900624132037726,-0.9167421986099868,0.3934741159804054,0.0,5.752414153903374e-07,42.517024993896484,-8.123769248413737e-07,1.0,-0.009839200414717197,0.00035635539097711444,0.0017501807305961847,0.0013888110406696796,-0.004635100718587637,0.0087514016777277,0.0011230873642489314,0.008853747509419918,0.004511077422648668
11,27,LeftToeBase,10,,4,0,1,0.10416117310523987,0.0009299451485276222,0.1182207316160202,0.10416124939918348,-1.0009898012503982,0.10741760116070509,0.026387274265289307,-0.08806640561670065,0.16627568751573563,0.18999890605008074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909222722053528,2.3156106365718188e-08,0.13443729281425476,0.0,-0.06675809621810913,0.867994487285614,0.4920662045478821,0.0,-0.11669080704450607,-0.4965740144252777,0.8601148724555969,0.0,-1.3847612763129291e-06,18.99989128112793,8.575339052185882e-07,1.0,0.9909221061011343,2.3156102484155465e-08,0.13443727027908517,0.0,-0.06675807304935893,0.8679943904925099,0.4920661518091574,0.0,-0.11669078508103711,-0.4965740006016583,0.8601148310566651,0.0,-1.3847612763129291e-06,18.99989128112793,8.575339052185882e-07,1.0,-0.009598897770047188,0.0015433942899107933,0.002340750303119421,0.0024149599485099316,0.0003095983702223748,0.009699078276753426,0.0014244809281080961,0.009875327348709106,-0.0006699038203805685
12,9,LeftForeArm,4,13,6,1,0,0.4725659489631653,1.3730322122573853,-0.06894339621067047,0.4725660252571089,0.3711124658584595,-0.07974652666598558,0.28298822045326233,-0.015544414520263672,-0.014111790806055069,0.2837659323770841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954630136489868,0.09514892101287842,-3.85414189452149e-08,0.0,-0.09497731178998947,0.993667721748352,-0.060031209141016006,0.0,-0.005711889360100031,0.05975889414548874,0.9981963634490967,0.0,9.147244099949603e-07,28.3765926361084,1.0593981642159633e-05,1.0,0.995463049130755,0.09514892440431728,-3.854142031896528e-08,0.0,-0.09497732568116696,0.9936677319169063,-0.06003120982926297,0.0,-0.005711866748578538,0.0597588548402073,0.9981965006182068,0.0,9.147244099949603e-07,28.3765926361084,1.0593981642159633e-05,1.0,0.0003825933672487736,-0.001425497350282967,-0.009890479035675526,0.009991871193051338,0.00018037803238257766,0.0003605178790166974,0.00012701121158897877,-0.0098962327465415,0.0014312397688627243
